         2        47   0.50000000E+00   0.23000000E+00   0.77000000E+00   0.83000000E+00   0.10000000E+01  ---------------  ---------------  ---------------  ---------------      0.72000000E+00                                 
   0.50000000E+00   0.25118864E+13   0.66953869E+01   0.54564775E+14   0.22233082E+00   0.22046282E+03   0.41446832E+12   0.11658995E+16   0.33206568E-01   0.23172286E+03   0.22041570E+13   0.55116573E+01   0.85829245E+14   0.26760991E+13   0.73982351E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+13   0.63843435E+01   0.54564775E+14   0.25921871E+00   0.25704078E+03   0.67760297E+12   0.10427178E+16   0.40602249E-01   0.26794632E+03   0.34821966E+13   0.52500047E+01   0.85829245E+14   0.42476341E+13   0.70580327E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+13   0.60796386E+01   0.54564775E+14   0.30222682E+00   0.29968755E+03   0.11094276E+13   0.93019717E+15   0.49711314E-01   0.30985398E+03   0.55001780E+13   0.49937757E+01   0.85829245E+14   0.67426994E+13   0.67247181E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+14   0.57823356E+01   0.54564775E+14   0.35237060E+00   0.34941003E+03   0.18191170E+13   0.82796746E+15   0.60939148E-01   0.35835819E+03   0.86858686E+13   0.47438768E+01   0.85829245E+14   0.10704377E+14   0.63994426E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+14   0.54941185E+01   0.54564775E+14   0.41083396E+00   0.40738219E+03   0.29868563E+13   0.73578538E+15   0.74777047E-01   0.41453214E+03   0.13713856E+14   0.45017037E+01   0.85829245E+14   0.16995151E+14   0.60840311E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.25118864E+14   0.52179167E+01   0.54564775E+14   0.47899723E+00   0.47497276E+03   0.49092703E+13   0.65365880E+15   0.91798559E-01   0.47965143E+03   0.21649104E+14   0.42697535E+01   0.85829245E+14   0.26985152E+14   0.57817213E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.39810717E+14   0.49576165E+01   0.54564775E+14   0.55846977E+00   0.55377758E+03   0.80725914E+13   0.58166711E+15   0.11264884E+00   0.55523690E+03   0.34171631E+14   0.40512327E+01   0.85829245E+14   0.42849342E+14   0.54967507E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.63095734E+14   0.47191178E+01   0.54564775E+14   0.65112795E+00   0.64565725E+03   0.13265707E+14   0.52018233E+15   0.13797663E+00   0.64312833E+03   0.53939324E+14   0.38511314E+01   0.85829245E+14   0.68039224E+14   0.52355904E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.10000000E+15   0.45122570E+01   0.54564775E+14   0.75915945E+00   0.75278109E+03   0.21741308E+14   0.47022953E+15   0.16824384E+00   0.74560437E+03   0.85162948E+14   0.36776445E+01   0.85829245E+14   0.10802493E+15   0.50090291E+01   0.43088085E+14   0.65275929E+10
   0.50000000E+00   0.15848932E+15   0.43465381E+01   0.54564775E+14   0.88511494E+00   0.87767831E+03   0.35451367E+14   0.43242041E+15   0.20363676E+00   0.86541337E+03   0.13453411E+15   0.35387237E+01   0.85829245E+14   0.17146634E+15   0.48274914E+01   0.43088085E+14   0.65275929E+10
