#peak_xpix[arcmin] peak_ypix cluster_xpix cluster_ypix SN coresize[arcmin] M500c redshift nmatch
668.122559 597.282715 667.954538 596.889535 4.963479 0.250000 1.79979e+14 0.426515 1
670.026855 310.876465 669.976319 310.831554 4.501196 0.250000 2.03731e+14 1.150552 1
697.829590 447.224121 697.412839 447.276982 12.947610 0.250000 4.35125e+14 0.984629 1
714.206543 537.487793 713.943354 536.844349 5.175283 0.250000 1.44091e+14 1.080879 1
738.010254 535.202637 738.323050 535.964542 4.761642 0.250000 1.30519e+14 0.812064 1
743.342285 49.987793 742.673085 49.899720 5.377630 0.250000 1.25796e+14 1.209824 1
756.481934 474.074707 756.092241 473.802406 5.022597 0.250000 2.53915e+14 0.645645 1
770.002441 403.996582 769.955950 403.467461 6.550810 0.250000 2.18061e+14 0.933107 1
65.412598 50.939941 65.703298 50.738220 5.053956 0.500000 1.91328e+14 0.962059 1
85.788574 612.326660 86.061300 612.009076 7.084835 0.500000 3.54607e+14 0.542963 1
105.021973 68.840332 105.296099 69.227340 6.709437 0.500000 3.14947e+14 0.477414 1
118.352051 757.053223 118.737060 757.064102 8.330728 0.500000 3.4723e+14 0.774731 1
164.055176 181.193848 163.968481 181.499762 7.464066 0.500000 2.96855e+14 0.754114 1
205.759277 160.627441 206.409835 160.667517 9.943237 0.500000 4.0967e+14 0.657461 1
220.612793 488.166504 220.633923 487.655979 4.891378 0.500000 2.02285e+14 1.078343 1
240.036621 404.187012 240.593335 403.664818 4.856756 0.500000 7.8873e+13 0.483965 1
240.036621 404.187012 240.823445 404.491625 4.856756 0.500000 7.04625e+13 0.822670 2
248.986816 77.409668 249.719338 77.900939 6.076013 0.500000 1.37513e+14 1.379939 1
291.262207 153.962402 291.500825 153.859679 4.661477 0.500000 2.08108e+14 0.651022 1
317.160645 121.589355 317.211181 121.980304 4.951151 0.500000 2.31206e+14 0.568968 1
445.319824 347.629395 445.813658 347.868292 5.603510 0.500000 3.12053e+14 0.787614 1
497.307129 694.592285 497.486354 694.515899 7.549350 0.500000 2.33666e+14 0.462335 1
566.433105 360.197754 566.226171 360.750005 4.729103 0.500000 8.88677e+13 0.686939 1
622.038574 521.110840 621.852654 520.910507 5.809803 0.500000 2.29308e+14 0.835299 1
682.785645 258.508301 682.496095 258.530989 5.768466 0.500000 1.84653e+14 0.285066 1
683.166504 496.545410 683.065478 496.332711 6.575090 0.500000 3.17856e+14 0.873143 1
685.642090 161.389160 685.879755 161.012276 5.185419 0.500000 1.12513e+14 0.227401 1
756.862793 658.029785 756.431537 657.426882 4.943425 0.500000 2.21539e+14 1.024486 1
756.862793 658.029785 757.760639 658.691268 4.943425 0.500000 7.2012e+13 1.092696 2
45.417480 585.666504 44.755620 585.540558 4.549010 0.750000 1.15721e+14 0.619375 1
45.417480 585.666504 45.942781 585.359566 4.549010 0.750000 1.36712e+14 0.823740 2
95.119629 564.909668 95.128799 565.234784 5.422428 0.750000 2.31348e+14 0.764975 1
140.251465 544.533691 141.003722 544.543734 4.766189 0.750000 1.70071e+14 0.473581 1
242.512207 260.412598 243.033169 260.343720 5.072240 0.750000 1.99876e+14 0.449607 1
274.885254 590.998535 274.769815 590.908481 4.740615 0.750000 1.82392e+14 0.981230 1
305.734863 585.666504 305.723333 585.765159 5.267236 0.750000 2.6318e+14 0.616100 1
365.148926 518.825684 365.479923 518.821685 8.215878 0.750000 4.25843e+14 0.554796 1
381.525879 115.686035 381.650872 115.818304 6.888303 0.750000 3.13583e+14 0.994386 1
388.190918 650.983887 388.256704 651.222761 9.391170 0.750000 3.75492e+14 0.669936 1
414.851074 701.257324 414.757208 701.333106 5.168435 0.750000 2.23038e+14 0.820084 1
496.354980 625.466309 496.327271 624.995302 8.749165 0.750000 3.5077e+14 0.396529 1
525.109863 625.656738 524.532856 625.249565 8.997636 0.750000 2.4946e+14 0.428716 1
650.222168 666.218262 650.305481 666.164471 8.890788 0.750000 3.02948e+14 0.402344 1
690.021973 124.636230 689.361652 124.821837 5.252853 0.750000 1.38728e+14 0.643452 1
699.353027 58.176270 698.608557 57.936838 8.471273 0.750000 2.50885e+14 0.729389 1
36.467285 497.687988 36.805079 497.787434 5.575068 1.000000 2.12741e+14 0.479062 1
41.418457 62.556152 41.384460 62.824322 5.867840 1.000000 1.77833e+14 0.386781 1
98.737793 154.343262 98.405575 154.647480 4.565945 1.000000 1.28179e+14 0.951240 1
224.421387 431.418457 224.551866 430.846238 5.020526 1.000000 1.47126e+14 0.869874 1
296.213379 413.708496 296.272075 413.386728 5.556903 1.000000 3.2474e+14 0.551825 1
310.876465 507.019043 311.725448 506.577233 6.533469 1.000000 3.35856e+14 0.556871 1
315.637207 356.579590 315.417953 356.740009 5.040016 1.000000 2.57837e+14 0.979304 1
330.109863 194.143066 329.920503 194.199716 8.631261 1.000000 2.88053e+14 0.264186 1
436.750488 229.753418 436.664293 229.847285 4.825375 1.000000 1.95385e+14 0.991107 1
613.469238 502.639160 613.132267 501.952618 4.580026 1.000000 7.86596e+13 0.608951 1
613.469238 502.639160 613.539441 502.395637 4.580026 1.000000 1.9267e+14 0.680113 2
45.607910 448.176270 45.952140 447.981284 9.282511 1.250000 3.73841e+14 0.567447 1
310.876465 464.934082 311.099880 465.616300 31.855492 1.250000 8.58057e+14 0.273823 1
354.675293 610.803223 355.158969 610.764170 5.077728 1.250000 1.80006e+14 0.419924 1
721.442871 123.493652 721.195815 124.226697 5.511122 1.250000 1.20205e+14 1.344545 1
134.538574 643.937988 134.739534 643.108438 5.077302 1.500000 2.07964e+14 0.335839 1
493.879395 100.642090 493.848431 100.892215 5.022779 1.500000 1.35621e+14 0.624392 1
628.322754 668.312988 629.145656 667.850815 4.892124 1.500000 1.40073e+14 0.460269 1
18.566895 96.262207 19.102201 97.503905 4.645018 1.750000 2.74517e+14 0.296518 1
30.754395 35.515137 30.993300 36.111659 11.914672 1.750000 4.55759e+14 0.296365 1
559.577637 75.886230 559.706930 76.046098 4.907610 1.750000 1.82313e+14 0.942118 1
591.569824 532.917480 591.606599 532.470138 12.976009 2.250000 4.98691e+14 0.271272 1
225.183105 281.931152 226.093133 282.487913 4.868263 3.000000 8.80585e+13 0.664865 1
332.775879 615.944824 333.245630 614.820982 4.953471 3.000000 1.12285e+14 0.421019 1
332.775879 615.944824 334.690985 616.926960 4.953471 3.000000 1.45148e+14 0.975577 2
594.807129 28.659668 595.128293 29.449680 4.638886 3.000000 1.56372e+14 1.218740 1
18.566895 410.280762 19.312020 410.360355 7.570637 0.250000 2.00495e+14 0.445582 1
19.519043 656.887207 19.537441 657.031424 4.570186 0.250000 1.71722e+14 0.696209 1
45.036621 585.666504 44.755620 585.540558 5.450015 0.250000 1.15721e+14 0.619375 1
45.036621 585.666504 45.942781 585.359566 5.450015 0.250000 1.36712e+14 0.823740 2
45.988770 448.176270 45.952140 447.981284 7.595063 0.250000 3.73841e+14 0.567447 1
55.129395 621.276855 55.967342 620.795760 4.666985 0.250000 1.51102e+14 1.830687 1
80.456543 660.505371 80.226898 659.885452 5.631314 0.250000 1.78071e+14 1.033544 1
86.740723 133.015137 87.136140 132.875336 4.678024 0.250000 1.57143e+14 1.076323 1
94.738770 564.909668 95.128799 565.234784 6.116961 0.250000 2.31348e+14 0.764975 1
118.161621 757.434082 118.737060 757.064102 5.911784 0.250000 3.4723e+14 0.774731 1
163.864746 181.384277 163.968481 181.499762 8.550784 0.250000 2.96855e+14 0.754114 1
176.052246 228.229980 176.520242 228.071212 5.472195 0.250000 1.69375e+14 0.528778 1
190.334473 547.390137 190.675675 547.329884 4.578289 0.250000 1.78003e+14 0.936015 1
190.715332 666.027832 190.997036 665.731541 4.716362 0.250000 2.21239e+14 1.350818 1
205.187988 485.881348 205.242174 485.805845 6.641697 0.250000 2.88218e+14 0.788640 1
242.512207 260.412598 243.033169 260.343720 4.872490 0.250000 1.99876e+14 0.449607 1
262.507324 511.398926 262.006679 511.701819 4.809659 0.250000 1.12862e+14 0.787979 1
278.122559 364.196777 277.939730 364.275604 5.167253 0.250000 1.71837e+14 1.065681 1
283.645020 9.807129 283.979271 10.700040 5.265967 0.250000 2.09515e+14 0.868279 1
312.971191 89.787598 312.882183 89.987041 4.579678 0.250000 2.0266e+14 1.152226 1
317.160645 122.160645 317.211181 121.980304 4.983856 0.250000 2.31206e+14 0.568968 1
341.726074 731.916504 341.284311 731.272641 5.465090 0.250000 1.90547e+14 0.756775 1
344.392090 772.858887 344.091545 772.144636 4.674792 0.250000 9.44033e+13 0.262579 1
359.816895 516.540527 359.957508 516.458284 6.435205 0.250000 3.12643e+14 0.552688 1
368.005371 555.578613 367.986054 555.554996 5.154776 0.250000 1.41e+14 0.635826 1
376.574707 676.501465 376.849194 675.614172 4.513260 0.250000 2.04404e+14 0.609511 1
381.525879 115.305176 381.650872 115.818304 7.387725 0.250000 3.13583e+14 0.994386 1
436.369629 229.753418 436.664293 229.847285 5.587853 0.250000 1.95385e+14 0.991107 1
440.559082 448.747559 440.565079 448.609990 4.980555 0.250000 1.36934e+14 1.863900 1
444.367676 685.451660 444.478326 685.138725 5.667887 0.250000 2.34287e+14 0.928938 1
457.507324 111.496582 457.716490 111.565738 8.114735 0.250000 3.18586e+14 0.911583 1
481.691895 585.285645 481.589938 584.790974 4.848625 0.250000 1.55536e+14 1.159807 1
494.641113 633.083496 494.678353 632.865497 11.709608 0.250000 3.68497e+14 0.557749 1
497.687988 694.401855 497.486354 694.515899 6.762320 0.250000 2.33666e+14 0.462335 1
525.109863 625.656738 524.532856 625.249565 6.216453 0.250000 2.4946e+14 0.428716 1
533.488770 461.125488 533.185365 460.683585 6.401023 0.250000 2.50437e+14 0.376565 1
577.287598 22.375488 576.599382 22.758061 4.825063 0.250000 2.22957e+14 0.715925 1
594.997559 29.040527 595.128293 29.449680 4.762358 0.250000 1.56372e+14 1.218740 1
621.848145 520.920410 621.852654 520.910507 7.871499 0.250000 2.29308e+14 0.835299 1
668.122559 597.092285 667.954538 596.889535 6.840983 0.250000 1.79979e+14 0.426515 1
697.829590 447.033691 697.412839 447.276982 12.776054 0.250000 4.35125e+14 0.984629 1
699.353027 57.985840 698.608557 57.936838 6.682244 0.250000 2.50885e+14 0.729389 1
750.769043 476.169434 750.313193 476.009828 5.233227 0.250000 1.16767e+14 1.354259 1
199.284668 271.076660 198.582551 270.935349 4.795903 0.500000 1.79096e+14 1.364007 1
296.022949 413.327637 296.272075 413.386728 4.987965 0.500000 3.2474e+14 0.551825 1
325.729980 50.939941 325.646110 51.517437 5.156551 0.500000 1.88029e+14 0.400710 1
385.334473 613.850098 385.366017 613.193078 5.481339 0.500000 2.26283e+14 0.754763 1
396.379395 548.723145 396.327370 548.824357 4.953410 0.500000 2.38048e+14 0.586370 1
445.700684 347.819824 445.813658 347.868292 6.109456 0.500000 3.12053e+14 0.787614 1
511.970215 732.868652 511.846919 732.918398 4.692477 0.500000 1.25598e+14 0.735063 1
574.812012 253.557129 574.432547 253.588929 5.090016 0.500000 1.93049e+14 0.501474 1
597.854004 510.637207 597.375466 510.042021 4.506158 0.500000 7.65354e+13 0.270408 1
601.091309 265.554199 600.694363 265.584535 4.965525 0.500000 1.03141e+14 1.068084 1
683.166504 496.735840 683.065478 496.332711 8.280059 0.500000 3.17856e+14 0.873143 1
756.862793 657.648926 756.431537 657.426882 4.809800 0.500000 2.21539e+14 1.024486 1
85.407715 612.517090 86.061300 612.009076 6.734818 0.750000 3.54607e+14 0.542963 1
243.654785 639.177246 244.260129 639.489251 5.001136 0.750000 7.8297e+13 0.444930 1
310.876465 506.828613 311.725448 506.577233 6.490191 0.750000 3.35856e+14 0.556871 1
376.955566 697.829590 377.045760 697.639021 5.323444 0.750000 3.21123e+14 0.903963 1
388.000488 651.364746 388.256704 651.222761 8.513501 0.750000 3.75492e+14 0.669936 1
650.793457 666.218262 650.305481 666.164471 8.142002 0.750000 3.02948e+14 0.402344 1
738.200684 535.012207 738.323050 535.964542 4.595499 0.750000 1.30519e+14 0.812064 1
769.812012 404.187012 769.955950 403.467461 4.976041 0.750000 2.18061e+14 0.933107 1
22.185059 649.841309 22.978020 649.777429 4.582578 1.000000 1.18128e+14 0.573086 1
36.086426 497.878418 36.805079 497.787434 6.243714 1.000000 2.12741e+14 0.479062 1
205.759277 160.817871 206.409835 160.667517 7.513569 1.000000 4.0967e+14 0.657461 1
329.919434 194.143066 329.920503 194.199716 10.013983 1.000000 2.88053e+14 0.264186 1
365.339355 518.825684 365.479923 518.821685 8.174931 1.000000 4.25843e+14 0.554796 1
496.354980 625.275879 496.327271 624.995302 8.469749 1.000000 3.5077e+14 0.396529 1
756.291504 474.074707 756.092241 473.802406 5.370432 1.000000 2.53915e+14 0.645645 1
315.446777 356.960449 315.417953 356.740009 5.424996 1.250000 2.57837e+14 0.979304 1
517.683105 428.562012 518.550221 428.934503 5.125144 1.250000 2.66798e+14 0.338114 1
104.831543 68.840332 105.296099 69.227340 6.810056 1.500000 3.14947e+14 0.477414 1
310.686035 464.934082 311.099880 465.616300 31.512041 1.500000 8.58057e+14 0.273823 1
27.136230 400.949707 27.786721 401.271011 5.611448 1.750000 2.67219e+14 0.569478 1
29.992676 12.854004 30.800639 12.994021 5.228165 1.750000 1.82771e+14 0.322899 1
136.062012 363.244629 136.359605 363.274848 6.061135 1.750000 2.27014e+14 0.203675 1
192.619629 5.998535 193.022700 6.427200 5.545047 1.750000 2.63077e+14 0.302456 1
214.519043 266.125488 214.957087 266.078276 7.396143 1.750000 2.70979e+14 0.754854 1
366.862793 745.246582 367.121031 744.109071 4.594258 1.750000 1.25468e+14 0.895943 1
366.862793 745.246582 367.084372 745.767381 4.594258 1.750000 9.44926e+13 0.917329 2
620.324707 202.521973 619.613292 201.536397 4.646323 1.750000 6.76639e+13 0.486516 1
620.324707 202.521973 621.172482 201.681474 4.646323 1.750000 1.05205e+14 0.511920 2
31.135254 35.515137 30.993300 36.111659 9.253157 2.000000 4.55759e+14 0.296365 1
337.917480 538.820801 339.219664 538.849718 5.173362 2.000000 7.75718e+13 0.382758 1
337.917480 538.820801 338.877230 538.682023 5.173362 2.000000 1.22891e+14 1.540234 2
632.512207 529.108887 632.891997 528.594318 5.599293 2.000000 1.62374e+14 0.336223 1
354.675293 611.374512 355.158969 610.764170 4.906106 2.250000 1.80006e+14 0.419924 1
354.675293 611.374512 353.486642 610.776676 4.906106 2.250000 8.09219e+13 0.752448 2
419.421387 164.816895 419.739064 164.399818 4.541507 2.500000 2.01077e+14 0.498512 1
591.379395 532.727051 591.606599 532.470138 12.297735 2.500000 4.98691e+14 0.271272 1
115.876465 776.667480 115.638126 776.165510 4.535073 2.750000 1.25236e+14 0.207401 1
74.553223 522.443848 74.397179 522.716242 5.318858 3.000000 7.96594e+13 0.243950 1
74.553223 522.443848 74.309822 522.490014 5.318858 3.000000 1.66193e+14 0.397774 2
74.553223 522.443848 74.977499 521.249803 5.318858 3.000000 5.73826e+13 0.488890 3
516.159668 385.334473 516.569027 386.368330 4.764242 3.000000 1.83879e+14 0.336066 1
625.085449 406.853027 624.525737 406.710717 5.015619 3.000000 1.67868e+14 0.402076 1
626.608887 199.855957 626.234722 199.117624 4.587379 3.000000 5.60421e+13 0.896412 1
626.608887 199.855957 625.655948 200.047386 4.587379 3.000000 6.32765e+13 1.002795 2
33.039551 527.014160 33.151561 527.258148 4.765088 0.250000 1.06938e+14 1.162603 1
50.368652 229.943848 50.796718 229.935409 4.614553 0.250000 1.6308e+14 1.228971 1
80.266113 660.314941 80.226898 659.885452 4.911425 0.250000 1.78071e+14 1.033544 1
164.055176 181.384277 163.968481 181.499762 7.717297 0.250000 2.96855e+14 0.754114 1
190.524902 547.199707 190.675675 547.329884 5.438955 0.250000 1.78003e+14 0.936015 1
204.616699 236.037598 204.943442 235.644232 4.962912 0.250000 9.30408e+13 1.726297 1
220.612793 487.976074 220.633923 487.655979 5.393110 0.250000 2.02285e+14 1.078343 1
245.749512 149.201660 245.306888 149.875440 5.866039 0.250000 1.84499e+14 0.415799 1
296.403809 713.635254 296.648029 713.592342 4.960068 0.250000 8.82156e+13 1.555237 1
305.734863 585.666504 305.723333 585.765159 4.618376 0.250000 2.6318e+14 0.616100 1
310.495605 94.548340 310.267610 94.798860 4.643572 0.250000 1.23024e+14 1.296403 1
311.066895 506.828613 311.725448 506.577233 4.910453 0.250000 3.35856e+14 0.556871 1
315.446777 356.579590 315.417953 356.740009 6.569002 0.250000 2.57837e+14 0.979304 1
317.351074 121.779785 317.211181 121.980304 5.080162 0.250000 2.31206e+14 0.568968 1
341.345215 731.916504 341.284311 731.272641 4.779081 0.250000 1.90547e+14 0.756775 1
341.535645 607.756348 341.456702 607.398502 4.734757 0.250000 1.27399e+14 0.985596 1
352.770996 55.700684 352.348620 56.053142 4.588587 0.250000 9.6441e+13 1.182705 1
377.145996 698.210449 377.045760 697.639021 6.989731 0.250000 3.21123e+14 0.903963 1
381.335449 115.495605 381.650872 115.818304 6.298667 0.250000 3.13583e+14 0.994386 1
399.426270 59.318848 399.272661 59.749558 4.718482 0.250000 1.14632e+14 0.372940 1
405.329590 679.167480 405.057893 678.759098 4.586401 0.250000 1.0115e+14 0.393207 1
444.177246 685.832520 444.478326 685.138725 5.806519 0.250000 2.34287e+14 0.928938 1
445.700684 347.819824 445.813658 347.868292 7.021523 0.250000 3.12053e+14 0.787614 1
451.223145 554.055176 451.148107 553.711882 4.841727 0.250000 2.06564e+14 0.748200 1
453.698730 418.850098 453.197179 418.475468 4.675004 0.250000 1.22429e+14 0.676998 1
457.316895 111.496582 457.716490 111.565738 7.754682 0.250000 3.18586e+14 0.911583 1
457.316895 508.161621 457.569065 508.742534 5.130671 0.250000 1.42482e+14 0.774497 1
457.316895 508.161621 457.397465 507.594377 5.130671 0.250000 7.26101e+13 1.453657 2
479.787598 667.360840 479.912939 666.923400 5.301842 0.250000 2.29874e+14 0.776501 1
497.497559 694.782715 497.486354 694.515899 7.531079 0.250000 2.33666e+14 0.462335 1
506.066895 562.624512 506.361186 562.114034 4.634395 0.250000 1.13881e+14 1.158328 1
507.019043 635.368652 506.712198 635.285060 4.651719 0.250000 1.2132e+14 0.553421 1
558.054199 744.865723 557.988600 744.644144 4.949555 0.250000 2.27322e+14 0.592630 1
649.841309 307.067871 649.656551 306.930790 5.007521 0.250000 1.61753e+14 1.289039 1
650.793457 666.408691 650.305481 666.164471 8.455987 0.250000 3.02948e+14 0.402344 1
673.073730 400.568848 672.841272 400.710182 4.602857 0.250000 1.84227e+14 0.485052 1
697.639160 447.224121 697.412839 447.276982 11.700627 0.250000 4.35125e+14 0.984629 1
699.162598 58.176270 698.608557 57.936838 8.685808 0.250000 2.50885e+14 0.729389 1
699.162598 58.176270 698.588287 58.790941 8.685808 0.250000 7.25694e+13 1.414606 2
743.913574 247.463379 743.890700 247.568101 5.318247 0.250000 2.12173e+14 0.876682 1
756.481934 473.884277 756.092241 473.802406 6.022819 0.250000 2.53915e+14 0.645645 1
40.847168 62.937012 41.384460 62.824322 5.032786 0.500000 1.77833e+14 0.386781 1
85.598145 612.707520 86.061300 612.009076 7.657617 0.500000 3.54607e+14 0.542963 1
146.916504 493.308105 146.875556 492.779031 4.752107 0.500000 1.37338e+14 1.298935 1
204.997559 485.500488 205.242174 485.805845 6.901746 0.500000 2.88218e+14 0.788640 1
224.992676 431.037598 224.551866 430.846238 5.144654 0.500000 1.47126e+14 0.869874 1
343.630371 680.690918 343.534622 680.411178 5.079939 0.500000 1.67833e+14 0.453717 1
359.436035 516.350098 359.957508 516.458284 6.990640 0.500000 3.12643e+14 0.552688 1
494.641113 633.083496 494.678353 632.865497 9.309336 0.500000 3.68497e+14 0.557749 1
533.869629 354.294434 534.021517 354.129365 5.250469 0.500000 1.22851e+14 0.399433 1
533.869629 354.294434 533.825741 354.985020 5.250469 0.500000 5.54406e+13 0.554428 2
613.469238 502.448730 613.132267 501.952618 5.358780 0.500000 7.86596e+13 0.608951 1
613.469238 502.448730 613.539441 502.395637 5.358780 0.500000 1.9267e+14 0.680113 2
622.038574 521.110840 621.852654 520.910507 5.490455 0.500000 2.29308e+14 0.835299 1
676.882324 110.734863 676.715512 111.037675 4.500983 0.500000 1.7985e+14 0.736185 1
683.356934 496.545410 683.065478 496.332711 6.153447 0.500000 3.17856e+14 0.873143 1
686.213379 161.579590 685.879755 161.012276 4.578295 0.500000 1.12513e+14 0.227401 1
