xrayoffset peak_xpix peak_ypix cluster_xpix cluster_ypix SN coresize M500c redshift nmatch
24.618793 468.552246 68.269043 468.302633 68.602562 7.379648 0.500000 2.71619e+14 0.790023 1
4.9624902 482.263184 615.183105 482.805183 614.494146 4.860390 0.500000 9.57174e+13 0.447118 1
1.2259877 482.263184 615.183105 482.236544 614.665747 4.860390 0.500000 1.30494e+14 0.807419 2
18.721085 524.538574 656.696777 524.352654 656.496352 7.953725 0.500000 4.30866e+14 0.801465 1
21.289723 626.799316 373.718262 626.616139 373.824356 6.466300 0.500000 2.2887e+14 1.105587 1
8.6353393 680.500488 586.047363 680.198990 585.717598 4.504023 0.500000 2.00443e+14 1.047561 1
2.8253898 736.867676 598.806152 736.890968 598.394934 6.743675 0.500000 2.97477e+14 0.678078 1
2.6152571 743.151855 690.974121 742.672341 690.729761 8.579651 0.500000 2.23139e+14 1.334577 1
1.2338127 3.903809 623.562012 4.218240 623.436856 5.937517 0.750000 2.55662e+14 0.785341 1
11.768424 40.275879 35.705566 40.359541 36.736440 7.940001 0.750000 2.92969e+14 0.365993 1
10.314993 97.404785 39.895020 97.481281 40.103700 4.700852 0.750000 1.98211e+14 0.539895 1
45.380444 247.653809 401.330566 247.391828 401.082255 4.757568 0.750000 1.29912e+14 0.590141 1
23.128579 253.937988 732.297363 254.214474 731.916132 5.390107 0.750000 1.29025e+14 2.101049 1
17.311069 342.487793 571.765137 342.507366 571.454526 4.639580 0.750000 1.85649e+14 0.518191 1
20.603495 345.915527 392.189941 345.803645 391.337703 4.577240 0.750000 1.78644e+14 0.549336 1
1.3324782 367.814941 621.467285 367.908831 621.131941 8.051915 0.750000 3.05025e+14 0.514149 1
6.6517057 368.767090 644.318848 369.046853 644.898552 4.803144 0.750000 7.34104e+13 0.776022 1
1.3833174 584.333496 721.442871 584.333868 721.403260 5.492209 0.750000 2.74644e+14 0.442992 1
1.2549192 600.329590 387.429199 600.133581 387.173286 7.928869 0.750000 2.78502e+14 0.699621 1
98.073184 146.726074 175.290527 146.959799 176.165337 6.396335 1.000000 2.39284e+14 0.359084 1
28.884589 235.847168 710.969238 235.580283 710.562855 4.676613 1.000000 1.40511e+14 1.814668 1
19.232921 684.880371 364.577637 684.773719 364.641423 9.285032 1.000000 4.21163e+14 0.758179 1
13.808582 732.106934 658.410645 731.695390 657.960420 5.359886 1.000000 2.01274e+14 0.534552 1
28.643232 775.334473 718.015137 775.040739 717.856600 5.558625 1.000000 2.93406e+14 0.668125 1
2.8304300 138.347168 37.609863 138.710523 37.918919 4.988711 1.250000 1.84498e+14 0.674598 1
18.846280 140.061035 761.052246 140.455377 760.344783 4.809050 1.250000 1.60848e+14 1.400129 1
1.2975180 426.276855 202.521973 426.227110 202.792205 7.842341 1.250000 3.03524e+14 0.579249 1
19.142793 770.192871 747.912598 769.876403 747.709569 9.802225 1.250000 4.37425e+14 0.645599 1
12.109040 9.807129 452.175293 10.260120 452.258048 4.734869 1.500000 1.57424e+14 0.616913 1
1.5638731 127.111816 771.906738 127.780378 771.873962 10.307486 1.500000 3.03213e+14 0.298866 1
202.84633 163.674316 432.370605 164.080804 431.988956 5.498951 1.500000 2.1959e+14 0.603125 1
1.2279785 710.969238 84.455566 710.818698 83.500559 4.929844 1.500000 1.56633e+14 0.795179 1
17.723028 710.969238 84.455566 710.994948 85.332782 4.929844 1.500000 1.70822e+14 1.269425 2
1.3243851 734.582520 589.284668 735.683534 589.297779 5.692229 1.500000 8.66455e+13 0.533525 1
25.912977 734.582520 589.284668 734.358290 589.178481 5.692229 1.500000 2.54693e+14 0.678248 2
28.124959 62.746582 25.231934 63.197940 25.174499 8.668160 1.750000 3.40173e+14 0.365914 1
99.115073 197.380371 40.085449 197.527192 40.855621 8.012213 1.750000 2.96274e+14 0.229381 1
33.108877 271.267090 761.623535 271.028169 760.813558 5.466017 1.750000 1.4204e+14 1.577913 1
1.5177266 23.708496 152.819824 23.765040 153.212283 9.270734 2.000000 4.41963e+14 0.326639 1
4.4000008 412.185059 479.216309 411.550634 478.373230 4.536207 2.250000 6.18518e+13 0.852248 1
18.095912 576.716309 648.317871 575.782757 647.650391 4.567088 2.250000 2.35682e+14 0.489930 1
8.2815596 148.249512 349.724121 148.678920 349.354210 5.879050 3.000000 3.15772e+14 0.465769 1
8.9772662 429.514160 621.086426 428.978949 619.431556 4.931754 3.000000 2.02011e+14 0.361585 1
13.798006 429.514160 621.086426 431.469458 622.091342 4.931754 3.000000 7.11276e+13 1.148732 2
1.5364664 435.227051 56.462402 433.496679 58.159922 5.505749 3.000000 2.44728e+14 0.316153 1
1.3342124 609.470215 134.157715 610.233793 133.107783 4.767378 3.000000 1.00685e+14 0.512512 1
1.4863771 628.513184 544.152832 629.353938 544.379944 6.414884 3.000000 3.22421e+14 0.351144 1
19.402972 665.456543 507.399902 664.567019 507.309662 4.937745 3.000000 1.12303e+14 0.621117 1
7.8658888 665.456543 507.399902 666.281444 506.105343 4.937745 3.000000 9.18117e+13 0.793194 2
39.484867 56.271973 20.852051 55.941597 20.991360 5.869547 0.250000 1.48046e+14 0.890074 1
1.1664243 140.441895 761.052246 140.455377 760.344783 4.768777 0.250000 1.60848e+14 1.400129 1
13.570249 170.910645 258.889160 171.286436 258.955318 5.709681 0.250000 2.04925e+14 0.877412 1
1.3283001 175.100098 672.502441 175.356476 672.701658 4.520128 0.250000 1.50406e+14 0.524499 1
14.934346 213.376465 662.028809 213.651370 661.775383 4.818964 0.250000 1.75204e+14 0.511013 1
9.3956706 225.373535 484.548340 225.574449 484.667823 4.963200 0.250000 2.59021e+14 0.925392 1
22.289966 268.410645 620.134277 268.341070 619.916697 8.534937 0.250000 3.52199e+14 1.232412 1
1.4417110 279.645996 710.778809 279.761830 710.989509 5.307150 0.250000 1.7225e+14 0.379082 1
1.2963263 367.053223 565.861816 367.043831 565.648978 5.273798 0.250000 2.31206e+14 0.580961 1
7.4164646 373.337402 39.323730 373.092717 39.737099 4.850164 0.250000 1.13575e+14 0.859711 1
1.2140765 387.429199 134.919434 387.441589 134.688835 4.789950 0.250000 2.0012e+14 0.876274 1
30.125547 395.046387 594.807129 395.452212 594.749200 4.569592 0.250000 2.00795e+14 0.475960 1
19.512370 397.902832 166.340332 398.708718 167.047144 5.100288 0.250000 8.18422e+13 0.631676 1
34.516162 397.902832 166.340332 398.048816 166.519081 5.100288 0.250000 1.43999e+14 0.881216 2
16.529771 406.281738 448.747559 406.199820 448.496876 4.796506 0.250000 1.21096e+14 1.165928 1
4.8591407 427.419434 443.986816 427.148294 443.946369 4.892012 0.250000 8.32953e+13 1.152166 1
1.3006584 456.745605 605.280762 456.514496 605.712111 5.466403 0.250000 1.99736e+14 0.575455 1
4.4324504 468.552246 68.459473 468.302633 68.602562 8.490052 0.250000 2.71619e+14 0.790023 1
6.1320643 524.538574 656.887207 524.352654 656.496352 10.348785 0.250000 4.30866e+14 0.801465 1
1.2936097 577.287598 20.852051 577.129805 21.496799 4.622843 0.250000 2.37466e+14 0.586972 1
36.308416 580.715332 290.881348 581.156166 290.578083 4.981638 0.250000 1.2706e+14 0.455455 1
4.2256770 606.994629 268.791504 607.034240 269.063340 5.198476 0.250000 1.34026e+14 1.251251 1
40.738107 621.848145 484.738770 621.704439 484.067198 5.313835 0.250000 1.82705e+14 0.810140 1
27.403520 708.303223 111.306152 708.424845 111.423776 4.650057 0.250000 9.07067e+13 1.227825 1
25.791014 711.540527 84.645996 710.994948 85.332782 5.415504 0.250000 1.70822e+14 1.269425 1
1.3223298 731.916504 658.220215 731.695390 657.960420 6.035156 0.250000 2.01274e+14 0.534552 1
1.1695021 743.151855 690.974121 742.672341 690.729761 6.306702 0.250000 2.23139e+14 1.334577 1
16.584239 768.859863 443.415527 768.612760 443.898761 4.815971 0.250000 1.54803e+14 0.859402 1
20.973748 3.713379 623.942871 4.218240 623.436856 6.714916 0.500000 2.55662e+14 0.785341 1
10.937843 15.520020 591.760254 15.805920 591.318770 5.016280 0.500000 2.19896e+14 0.623263 1
11.016198 46.750488 249.748535 47.156459 250.032901 7.074864 0.500000 1.79096e+14 1.373486 1
5.2189063 138.918457 37.609863 138.710523 37.918919 4.598794 0.500000 1.84498e+14 0.674598 1
59.675366 151.486816 283.454590 151.291145 282.826442 7.416541 0.500000 2.2454e+14 0.548281 1
8.2895129 151.486816 283.454590 151.892526 283.802231 7.416541 0.500000 1.50257e+14 1.065208 2
6.6946267 190.905762 172.053223 191.592176 172.805097 5.054486 0.500000 1.5691e+14 0.746299 1
1.7930640 197.570801 40.275879 197.527192 40.855621 6.672470 0.500000 2.96274e+14 0.229381 1
1.2752656 222.517090 719.919434 222.797644 719.482924 4.736836 0.500000 2.1402e+14 0.646002 1
19.552019 251.271973 194.523926 251.400243 194.996885 8.607822 0.500000 4.43899e+14 0.854824 1
1.1724358 276.599121 192.048340 276.850083 192.214617 7.368481 0.500000 2.2475e+14 1.245601 1
4.3021886 343.059082 177.766113 342.971469 178.193336 11.662211 0.500000 4.35125e+14 0.982122 1
1.3162801 346.105957 391.809082 345.803645 391.337703 4.654881 0.500000 1.78644e+14 0.549336 1
1.5046945 356.579590 485.310059 356.591817 485.038315 9.891398 0.500000 3.43039e+14 0.336884 1
18.239667 417.707520 658.791504 418.062855 658.649146 4.879982 0.500000 1.61813e+14 0.496605 1
1.2974144 426.657715 202.902832 426.227110 202.792205 8.363260 0.500000 3.03524e+14 0.579249 1
2.6406497 626.608887 373.718262 626.616139 373.824356 4.590115 0.500000 2.2887e+14 1.105587 1
18.583485 685.070801 364.577637 684.773719 364.641423 10.605272 0.500000 4.21163e+14 0.758179 1
15.205023 736.677246 330.490723 736.153100 330.688800 5.025866 0.500000 1.56238e+14 0.308356 1
4.9244564 773.811035 580.144043 773.524461 579.494741 4.962552 0.500000 2.12814e+14 0.462149 1
53.695139 775.715332 718.015137 775.040739 717.856600 5.924714 0.500000 2.93406e+14 0.668125 1
16.979076 14.377441 378.669434 14.980680 378.910748 6.553350 0.750000 2.30619e+14 0.422961 1
6.8895459 14.377441 616.706543 14.912820 616.729603 4.971527 0.750000 2.02631e+14 0.626220 1
21.891082 40.275879 35.705566 40.359541 36.736440 5.806160 0.750000 2.92969e+14 0.365993 1
1.5632595 127.302246 771.906738 127.780378 771.873962 12.318172 0.750000 3.03213e+14 0.298866 1
1.2583640 167.863770 739.533691 167.827925 739.221593 8.300017 0.750000 3.63022e+14 0.687170 1
106.97018 367.814941 621.657715 367.908831 621.131941 6.865591 0.750000 3.05025e+14 0.514149 1
25.880889 594.807129 367.624512 594.603356 367.493870 4.724334 0.750000 1.68405e+14 0.838817 1
17.938627 640.700684 221.945801 640.697476 222.476270 5.524958 0.750000 1.47659e+14 0.967541 1
1.2201391 71.315918 682.023926 71.774041 681.512518 5.217076 1.000000 1.90706e+14 0.854352 1
3.0794927 195.095215 456.745605 195.212932 456.051160 4.919752 1.000000 2.26707e+14 0.446169 1
49.162792 209.948730 516.540527 209.579750 516.757783 6.046758 1.000000 1.70908e+14 1.153500 1
1.4750691 428.752441 620.134277 428.978949 619.431556 6.625149 1.000000 2.02011e+14 0.361585 1
44.658515 665.266113 762.385254 664.659862 761.836141 5.634082 1.000000 2.1531e+14 0.483100 1
45.201446 734.772949 589.665527 735.683534 589.297779 6.221860 1.000000 8.66455e+13 0.533525 1
5.2061237 734.772949 589.665527 734.358290 589.178481 6.221860 1.000000 2.54693e+14 0.678248 2
9.8684916 737.438965 598.615723 736.890968 598.394934 6.313966 1.000000 2.97477e+14 0.678078 1
1.2761387 770.383301 747.912598 769.876403 747.709569 11.184610 1.000000 4.37425e+14 0.645599 1
6.7361346 106.735840 657.077637 107.348286 656.560324 4.792327 1.250000 1.92718e+14 0.713812 1
1.4775341 146.916504 175.100098 146.959799 176.165337 4.801150 1.250000 2.39284e+14 0.359084 1
3.7646478 600.139160 387.429199 600.133581 387.173286 7.071575 1.250000 2.78502e+14 0.699621 1
1.3222373 663.361816 26.945801 663.172363 27.435721 4.608637 1.250000 1.91752e+14 0.537122 1
15.957858 680.690918 585.666504 680.198990 585.717598 5.868774 1.250000 2.00443e+14 1.047561 1
9.2528802 157.009277 445.700684 157.747983 445.647544 6.993349 1.500000 3.17137e+14 0.538144 1
29.311429 526.252441 609.851074 526.106086 610.250949 4.576954 1.500000 1.44523e+14 0.698920 1
1.5176204 24.279785 152.819824 23.765040 153.212283 7.805514 1.750000 4.41963e+14 0.326639 1
8.8077942 106.545410 165.769043 106.774986 166.781166 5.153744 1.750000 1.70717e+14 0.896898 1
4.6489375 163.483887 431.989746 164.080804 431.988956 5.874506 1.750000 2.1959e+14 0.603125 1
7.3183385 62.746582 25.041504 63.197940 25.174499 8.888914 2.000000 3.40173e+14 0.365914 1
3.0437598 148.059082 348.771973 148.678920 349.354210 5.645261 2.000000 3.15772e+14 0.465769 1
1.2097010 417.326660 197.189941 417.848343 198.358671 5.144412 2.000000 6.77851e+13 0.897898 1
22.504940 429.323730 632.131348 429.620858 631.025451 4.770061 2.000000 1.95843e+14 0.807852 1
4.2751544 615.563965 132.253418 615.714830 132.830100 5.234993 2.000000 9.46482e+13 1.059728 1
36.317952 706.018066 136.823730 705.758039 136.152124 4.821734 2.000000 1.92727e+14 0.365978 1
1.3587044 167.292480 399.426270 167.432455 399.688389 4.693851 2.500000 1.86786e+14 0.470134 1
18.163914 167.292480 399.426270 167.250719 401.772562 4.693851 2.500000 1.4305e+14 1.312231 2
1.4343363 266.696777 407.995605 266.884022 408.220811 5.283393 2.500000 1.97775e+14 0.385944 1
13.959794 633.464355 620.134277 633.708669 618.905039 4.707515 2.500000 1.06515e+14 0.510734 1
7.3807000 455.793457 380.002441 456.370976 380.742170 4.706028 2.750000 8.40754e+13 0.881315 1
21.148328 97.023926 321.159668 98.072521 321.728168 4.558972 3.000000 1.04959e+14 0.423213 1
7.9682823 504.924316 736.486816 504.766059 736.318424 4.640745 3.000000 1.63384e+14 1.032189 1
24.470136 584.143066 722.014160 584.333868 721.403260 6.022389 3.000000 2.74644e+14 0.442992 1
47.507636 605.090332 557.292480 605.085776 556.527647 4.900719 3.000000 3.22779e+14 0.351262 1
29.614829 628.894043 544.152832 629.353938 544.379944 6.539960 3.000000 3.22421e+14 0.351144 1
1.1939936 15.710449 329.538574 15.926820 329.541410 5.867828 0.250000 2.05977e+14 0.981820 1
1.4499656 38.752441 83.122559 39.004679 83.109779 5.054390 0.250000 1.51696e+14 0.371471 1
28.089446 56.462402 166.530762 56.401022 166.976163 4.876606 0.250000 2.09296e+14 0.909790 1
1.5354222 89.216309 745.437012 89.607181 745.130121 5.163402 0.250000 2.20149e+14 0.316664 1
15.722601 100.642090 281.550293 101.290799 281.664244 8.255331 0.250000 3.68497e+14 0.565227 1
1.1932094 104.450684 491.213379 104.736061 490.974877 11.578296 0.250000 3.88335e+14 0.984213 1
1.2547558 108.259277 261.936035 108.203162 261.464587 7.814429 0.250000 2.50885e+14 0.700865 1
22.874017 112.639160 59.318848 112.800474 59.588883 8.950456 0.250000 2.81867e+14 0.814157 1
1.2857832 130.349121 594.616699 130.391045 594.669653 5.049930 0.250000 2.79919e+14 0.610718 1
1.1758468 138.347168 537.106934 138.467942 536.886470 5.047621 0.250000 1.70908e+14 1.193663 1
19.800726 182.145996 287.263184 182.033277 287.194446 4.650340 0.250000 1.69551e+14 0.395532 1
4.9448889 195.856934 635.559082 195.559271 635.809207 5.085088 0.250000 1.30118e+14 0.937751 1
1.1826965 244.797363 442.463379 244.799107 441.767027 4.531868 0.250000 1.16353e+14 1.089276 1
2.6043222 255.270996 287.453613 255.816598 287.590671 4.602664 0.250000 1.6016e+14 1.558528 1
3.8993735 271.838379 716.682129 272.080391 716.437025 5.701604 0.250000 2.41713e+14 0.576688 1
19.056344 278.312988 349.914551 278.000588 350.176322 4.744727 0.250000 1.4305e+14 1.280833 1
1.2576715 284.597168 755.529785 284.922307 755.538433 5.195666 0.250000 2.52292e+14 0.688583 1
1.2111422 293.928223 606.804199 294.173094 606.928936 5.765218 0.250000 1.97733e+14 0.892657 1
5.0759944 297.546387 59.699707 297.733027 60.227701 6.837767 0.250000 1.97593e+14 0.427791 1
14.409124 351.437988 571.765137 350.895478 571.506783 4.691487 0.250000 1.32731e+14 0.604975 1
2.7368781 358.103027 648.317871 358.709510 648.026322 5.106272 0.250000 1.90706e+14 0.818864 1
1.2825720 363.054199 555.388184 362.873161 555.000397 5.366307 0.250000 1.47249e+14 0.620600 1
37.481932 379.621582 563.195801 379.040995 562.734139 5.128273 0.250000 2.01705e+14 0.387124 1
8.2563677 430.085449 365.148926 430.371233 364.702258 4.797147 0.250000 1.29865e+14 0.475698 1
8.4910314 430.085449 365.148926 429.525737 365.273221 4.797147 0.250000 1.19595e+14 0.674969 2
26.129014 478.454590 273.933105 477.674321 273.630236 4.776556 0.250000 1.11049e+14 0.566316 1
5.0114530 478.454590 273.933105 478.453567 274.285442 4.776556 0.250000 1.81386e+14 0.871450 2
9.7426599 491.213379 436.369629 490.946842 436.360842 6.713861 0.250000 2.18235e+14 0.908008 1
4.5795314 549.294434 18.186035 549.170719 18.542940 4.700810 0.250000 1.41378e+14 0.665816 1
1.3708164 576.716309 653.459473 576.675070 653.019894 6.001021 0.250000 1.77844e+14 0.456379 1
8.0693616 656.696777 583.000488 656.671858 582.354999 6.110887 0.250000 3.17856e+14 0.926125 1
2.7465503 691.164551 770.383301 691.135401 769.864687 4.648547 0.250000 2.4352e+14 0.794792 1
25.877502 697.258301 650.031738 696.818444 649.524701 4.959644 0.250000 1.97926e+14 0.743973 1
9.5833500 714.396973 512.541504 714.425379 511.986533 4.591557 0.250000 2.00443e+14 1.026071 1
2.8023689 732.106934 542.629395 731.723471 542.386243 14.185664 0.250000 4.61271e+14 0.704479 1
3.1264949 736.677246 161.198730 736.426098 161.881204 4.655394 0.250000 1.56857e+14 0.431054 1
22.144676 736.867676 298.688965 736.306754 298.903012 4.518975 0.250000 1.59488e+14 0.370589 1
2.7860680 737.438965 631.560059 737.098460 631.831198 5.479180 0.250000 1.05843e+14 0.736457 1
198.18690 769.050293 533.869629 768.980137 533.764930 7.157417 0.250000 2.03731e+14 1.143130 1
5.2155786 90.930176 368.767090 90.793560 369.078839 4.623083 0.500000 2.66629e+14 0.676409 1
3.2063413 98.356934 624.514160 98.520235 624.630250 4.653784 0.500000 1.86425e+14 0.386673 1
123.44537 290.119629 402.663574 289.887008 401.880981 5.729003 0.500000 2.30556e+14 0.370153 1
3.6485300 309.924316 77.409668 309.941588 77.936040 8.852198 0.500000 3.30547e+14 0.279116 1
2.9042527 324.396973 728.679199 324.510412 728.198662 6.814420 0.500000 2.62792e+14 0.577342 1
8.6446102 393.142090 377.907715 392.761974 378.190802 5.304469 0.500000 1.94049e+14 0.196288 1
9.6983863 412.756348 10.568848 412.181618 10.518300 4.503798 0.500000 2.35293e+14 0.514312 1
5.1005604 477.502441 76.838379 477.194620 77.092862 6.012913 0.500000 2.56432e+14 0.407718 1
24.381846 486.833496 24.660645 486.283221 25.342200 5.418937 0.500000 2.17925e+14 0.457976 1
20.063888 538.630371 161.389160 538.335707 161.510701 7.977000 0.500000 4.43899e+14 0.819327 1
26.564612 633.083496 207.473145 633.313211 207.713994 5.994314 0.500000 1.88389e+14 1.093945 1
2.7104263 736.105957 349.152832 735.758386 349.201323 6.102320 0.500000 2.04972e+14 0.890881 1
2.9099200 773.811035 736.677246 773.851250 736.323119 7.012601 0.500000 2.55309e+14 0.574782 1
20.957726 99.689941 762.575684 100.270564 762.298686 4.631181 0.750000 1.54519e+14 0.431687 1
24.698940 221.564941 393.713379 221.634656 393.524018 5.833435 0.750000 1.75717e+14 0.948002 1
4.0825953 224.611816 685.642090 224.774165 685.863343 4.509789 0.750000 1.73866e+14 0.469099 1
14.346294 346.296387 533.107910 346.395670 533.059001 6.388379 0.750000 1.74824e+14 0.532972 1
12.188075 385.144043 420.944824 384.829388 420.487858 4.916888 0.750000 1.39849e+14 0.883283 1
36.662491 386.667480 437.702637 386.438509 437.234466 11.078785 0.750000 4.03018e+14 0.862726 1
1.3969351 451.984863 392.570801 452.228386 392.642630 9.783728 0.750000 3.2986e+14 0.431756 1
1.1610555 470.456543 270.505371 470.155138 271.236429 4.662294 0.750000 8.11877e+13 2.065686 1
12.376852 670.979004 14.948730 670.855383 15.044640 4.728905 0.750000 2.53169e+14 0.787762 1
10.274980 702.399902 280.979004 702.113095 281.166598 4.521641 0.750000 7.47492e+13 0.651662 1
1.2034776 702.399902 280.979004 702.333838 281.936452 4.521641 0.750000 7.34833e+13 0.922586 2
1.2351721 706.970215 129.396973 706.317286 129.635998 9.123061 0.750000 3.32643e+14 0.777644 1
1.7011504 719.538574 547.961426 718.958777 548.011637 5.781648 0.750000 1.76932e+14 0.262693 1
1.4577858 721.252441 695.544434 720.857263 695.490131 5.206569 0.750000 2.92593e+14 0.366981 1
53.017065 731.345215 383.620605 731.192257 383.645339 6.152231 0.750000 2.05023e+14 0.285420 1
34.611212 55.319824 148.439941 55.333202 148.759258 8.132857 1.000000 2.78522e+14 0.275979 1
7.8555466 182.526855 182.526855 183.350699 182.542616 4.990554 1.000000 1.60158e+14 0.801397 1
1.2707712 225.754395 573.669434 226.377057 573.974698 5.035854 1.000000 2.08156e+14 0.664736 1
1.3591998 314.304199 426.276855 314.373542 425.813706 5.628752 1.000000 3.00216e+14 0.470091 1
89.247136 324.587402 221.374512 324.396531 222.073025 6.177958 1.000000 2.15685e+14 0.579738 1
18.882053 388.571777 333.537598 388.343271 333.947630 6.717671 1.000000 2.99468e+14 0.428855 1
18.011106 438.083496 256.223145 437.908362 256.651193 11.945203 1.000000 4.06041e+14 0.533859 1
2.7839328 548.342285 548.342285 547.839246 547.770578 4.816507 1.000000 1.65327e+14 0.737183 1
9.6261039 672.883301 24.089355 672.456740 24.592618 4.808646 1.000000 1.94832e+14 0.787602 1
28.675816 163.483887 58.366699 164.466906 58.850218 4.557948 1.250000 1.48563e+14 0.662626 1
1.3094784 175.480957 592.331543 175.394703 591.473215 6.533451 1.250000 2.7613e+14 0.559933 1
18.506683 324.396973 384.763184 324.522895 385.007218 8.636538 1.250000 3.42316e+14 0.470059 1
25.122199 339.250488 163.483887 338.991111 163.887364 11.210867 1.250000 3.58038e+14 0.314584 1
14.130789 405.329590 276.979980 405.232608 276.588010 5.280382 1.250000 1.91752e+14 0.520274 1
13.804287 496.735840 403.996582 496.314021 403.086834 5.141129 1.250000 9.67558e+13 0.778745 1
11.641473 541.677246 127.683105 541.968191 128.017496 5.315648 1.250000 2.12846e+14 0.349986 1
3.5785363 610.993652 634.987793 611.261026 634.767888 6.039799 1.250000 2.82752e+14 0.286809 1
1.3050363 767.717285 686.784668 766.885875 687.028702 4.541745 1.250000 1.91068e+14 0.565554 1
19.262852 54.938965 555.578613 55.626477 555.822555 4.746906 1.500000 1.09086e+14 1.214787 1
31.977194 155.676270 637.653809 155.785502 637.173411 4.676030 1.500000 2.18159e+14 0.671188 1
1.3119015 375.622559 376.574707 375.091090 377.184607 4.750591 1.500000 1.17234e+14 0.556592 1
4.4847283 499.401855 366.862793 499.956594 367.617120 13.105441 1.500000 5.8588e+14 0.347832 1
5.1499961 679.167480 490.642090 679.119501 490.593460 5.643058 1.500000 5.82812e+13 0.727171 1
1.1690881 462.839355 268.029785 462.659340 268.755240 4.664013 1.750000 1.05942e+14 1.346712 1
7.1385661 670.217285 395.236816 670.047312 394.871113 7.944207 1.750000 3.27226e+14 0.395009 1
2.9864473 607.375488 517.873535 607.338434 518.085351 6.897349 2.000000 3.22023e+14 0.512013 1
1.4989132 568.337402 638.986816 567.851704 638.786438 5.028669 2.250000 1.80072e+14 0.342592 1
1.7901373 652.316895 84.074707 653.007435 85.995782 5.112902 2.250000 1.91104e+14 0.230502 1
50.232714 658.029785 556.149902 658.349648 556.238283 5.733942 2.250000 2.35298e+14 0.344266 1
1.5039550 358.864746 44.655762 358.464593 46.146359 7.053982 2.500000 2.67065e+14 0.337333 1
2.6456445 660.886230 300.021973 660.843319 300.093291 4.579971 2.500000 2.2887e+14 1.083395 1
1.4410522 192.048340 696.306152 191.901845 695.981501 5.001579 3.000000 1.49396e+14 0.381496 1
13.098054 316.779785 609.851074 316.862517 609.920207 5.761306 3.000000 8.65823e+13 0.893188 1
4.1445665 466.076660 775.715332 464.640534 775.100062 5.001395 3.000000 2.77054e+14 0.444904 1
31.306776 661.647949 432.370605 662.820607 431.325939 4.642113 3.000000 7.63109e+13 0.360261 1
27.407845 661.647949 432.370605 660.245808 432.721385 4.642113 3.000000 7.59952e+13 0.784638 2
12.148868 699.733887 482.072754 699.940821 482.997054 5.468728 3.000000 8.53128e+13 1.680002 1
18.224649 15.710449 329.157715 15.926820 329.541410 4.973496 0.250000 2.05977e+14 0.981820 1
1.4986856 17.614746 134.729004 18.501600 135.170884 4.929953 0.250000 1.36026e+14 0.342886 1
6.8179720 81.027832 728.107910 81.449941 728.217351 4.764344 0.250000 4.88864e+13 0.464997 1
1.2292039 81.027832 728.107910 81.322798 727.712685 4.764344 0.250000 1.14294e+14 0.790349 2
1.1949455 84.645996 328.776855 84.779758 328.934578 4.996703 0.250000 2.10354e+14 0.973978 1
2.9195155 100.642090 281.740723 101.290799 281.664244 8.039186 0.250000 3.68497e+14 0.565227 1
11.567767 108.068848 262.126465 108.203162 261.464587 6.496563 0.250000 2.50885e+14 0.700865 1
19.628605 112.258301 59.509277 112.800474 59.588883 7.285660 0.250000 2.81867e+14 0.814157 1
17.584696 120.827637 402.473145 121.176905 402.715552 5.018878 0.250000 9.25891e+13 1.248904 1
13.416442 126.921387 137.775879 126.925501 138.021785 5.525444 0.250000 1.50868e+14 0.934128 1
9.3972768 139.299316 542.248535 139.023296 541.979116 4.763879 0.250000 1.11455e+14 1.465151 1
19.611027 150.153809 593.093262 150.320818 593.232922 5.054024 0.250000 2.21239e+14 1.328027 1
1.1952457 165.769043 358.864746 165.919257 358.537910 4.868568 0.250000 2.06052e+14 0.971736 1
24.214799 170.148926 147.868652 171.027478 147.926999 6.762215 0.250000 3.12053e+14 0.796516 1
24.581421 204.235840 467.409668 205.127526 466.982085 5.392818 0.250000 2.29874e+14 0.785346 1
2.7155051 206.520996 215.661621 206.997954 215.566267 5.397072 0.250000 1.61123e+14 0.874468 1
1.2112559 212.424316 738.771973 212.814428 738.446299 4.718151 0.250000 1.42336e+14 0.892478 1
3.0429712 224.230957 686.022949 224.774165 685.863343 5.641737 0.250000 1.73866e+14 0.469099 1
41.933478 260.603027 709.445801 260.608141 708.857775 5.336201 0.250000 1.29025e+14 2.097914 1
18.378956 262.126465 770.764160 262.058936 770.108814 4.503367 0.250000 2.02506e+14 0.917251 1
3.7716407 285.168457 316.208496 285.171897 316.119953 8.018451 0.250000 2.22064e+14 0.690962 1
1.3737615 296.403809 115.876465 296.360223 116.335442 5.397459 0.250000 2.43783e+14 0.450510 1
7.8998740 324.587402 728.488770 324.510412 728.198662 7.272639 0.250000 2.62792e+14 0.577342 1
3.2020582 379.621582 563.195801 379.040995 562.734139 5.424262 0.250000 2.01705e+14 0.387124 1
28.796824 388.190918 333.728027 388.343271 333.947630 6.456300 0.250000 2.99468e+14 0.428855 1
36.664438 393.713379 173.767090 393.160547 173.982125 4.920976 0.250000 1.41718e+14 1.002471 1
4.8031084 412.185059 10.378418 412.181618 10.518300 5.368391 0.250000 2.35293e+14 0.514312 1
1.3662581 417.897949 134.729004 418.188429 134.733304 5.552454 0.250000 1.94979e+14 0.461799 1
13.995768 453.698730 424.372559 453.764237 424.305983 6.503232 0.250000 1.36934e+14 1.856923 1
2.7020034 491.213379 436.179199 490.946842 436.360842 6.432569 0.250000 2.18235e+14 0.908008 1
